time code operation
20170414 000016.XSHE buy
20170417 000001.XSHE buy
20170417 000016.XSHE buy
20170418 000001.XSHE buy
20170418 000016.XSHE buy
20170419 000001.XSHE buy
20170419 000016.XSHE buy
20170420 000001.XSHE buy
20170420 000016.XSHE buy
20170421 000001.XSHE buy
20170424 000001.XSHE buy
20170425 000016.XSHE buy
20170426 000016.XSHE buy
20170426 000016.XSHE sell
20170427 000016.XSHE buy
20170427 000016.XSHE sell
20170502 000016.XSHE buy
20170502 000016.XSHE sell
20170503 000001.XSHE buy
20170503 000016.XSHE buy
20170503 000016.XSHE sell
20170504 000001.XSHE buy
20170504 000016.XSHE buy
20170505 000001.XSHE buy
20170505 000016.XSHE buy
20170508 000001.XSHE buy
20170509 000001.XSHE buy
20170509 000016.XSHE buy
20170510 000001.XSHE buy
20170510 000016.XSHE buy
20170511 000016.XSHE buy
20170512 000016.XSHE buy
20170512 000016.XSHE sell
20170515 000001.XSHE buy
20170515 000016.XSHE buy
20170515 000016.XSHE sell
20170516 000001.XSHE buy
20170517 000016.XSHE buy
20170518 000001.XSHE buy
20170518 000016.XSHE buy
20170518 000016.XSHE sell
20170519 000001.XSHE buy
20170519 000016.XSHE buy
20170522 000001.XSHE buy
20170522 000016.XSHE buy
20170524 000001.XSHE buy
20170525 000001.XSHE buy
20170525 000016.XSHE buy
20170526 000001.XSHE buy
20170526 000016.XSHE buy
20170531 000001.XSHE buy
20170531 000016.XSHE buy
20170601 000001.XSHE buy
20170601 000016.XSHE buy
20170602 000001.XSHE buy
20170602 000016.XSHE buy
20170605 000016.XSHE buy
20170606 000016.XSHE buy
20170606 000016.XSHE sell
20170607 000016.XSHE buy
20170607 000016.XSHE sell
20170608 000001.XSHE buy
20170608 000016.XSHE buy
20170608 000016.XSHE sell
20170609 000001.XSHE buy
20170614 000016.XSHE buy
20170615 000001.XSHE buy
20170615 000016.XSHE buy
20170615 000016.XSHE sell
20170616 000001.XSHE buy
20170616 000016.XSHE buy
20170619 000016.XSHE buy
20170620 000001.XSHE buy
20170620 000016.XSHE sell
20170621 000001.XSHE buy
20170622 000001.XSHE buy
20170623 000001.XSHE buy
20170623 000016.XSHE buy
20170626 000001.XSHE buy
20170627 000001.XSHE buy
20170627 000016.XSHE buy
20170628 000001.XSHE buy
20170628 000016.XSHE buy
20170629 000001.XSHE buy
20170629 000016.XSHE buy
20170630 000001.XSHE buy
20170630 000016.XSHE buy
20170703 000001.XSHE buy
20170703 000016.XSHE buy
20170704 000016.XSHE buy
20170705 000016.XSHE buy
20170705 000016.XSHE sell
20170706 000001.XSHE buy
20170706 000016.XSHE buy
20170706 000016.XSHE sell
20170707 000001.XSHE buy
20170707 000016.XSHE buy
20170710 000001.XSHE buy
20170710 000016.XSHE buy
20170711 000001.XSHE buy
20170711 000016.XSHE buy
20170712 000001.XSHE buy
20170712 000016.XSHE buy
20170713 000001.XSHE buy
20170713 000016.XSHE buy
20170714 000001.XSHE buy
20170717 000001.XSHE buy
20170718 000001.XSHE buy
20170718 000016.XSHE buy
20170719 000001.XSHE buy
20170719 000016.XSHE buy
20170720 000001.XSHE buy
20170724 000016.XSHE buy
20170725 000001.XSHE buy
20170726 000016.XSHE buy
20170726 000016.XSHE sell
20170727 000001.XSHE buy
20170727 000016.XSHE buy
20170727 000016.XSHE sell
20170801 000016.XSHE buy
20170802 000001.XSHE buy
20170802 000016.XSHE buy
20170802 000016.XSHE sell
20170803 000001.XSHE buy
20170803 000016.XSHE buy
20170804 000001.XSHE buy
20170808 000016.XSHE buy
20170809 000016.XSHE sell
20170810 000001.XSHE buy
20170811 000001.XSHE buy
20170811 000016.XSHE buy
20170814 000001.XSHE buy
20170814 000016.XSHE buy
20170815 000001.XSHE buy
20170815 000016.XSHE buy
20170816 000001.XSHE buy
20170816 000016.XSHE buy
20170821 000016.XSHE buy
20170822 000016.XSHE buy
20170822 000016.XSHE sell
20170823 000001.XSHE buy
20170823 000016.XSHE buy
20170823 000016.XSHE sell
20170824 000001.XSHE buy
20170825 000001.XSHE buy
20170828 000001.XSHE buy
20170828 000016.XSHE buy
20170829 000001.XSHE buy
20170829 000016.XSHE buy
20170830 000001.XSHE buy
20170830 000016.XSHE buy
20170831 000016.XSHE buy
20170901 000016.XSHE buy
20170901 000016.XSHE sell
20170904 000016.XSHE buy
20170904 000016.XSHE sell
20170905 000001.XSHE buy
20170905 000016.XSHE buy
20170905 000016.XSHE sell
20170906 000001.XSHE buy
20170906 000016.XSHE buy
20170907 000016.XSHE buy
20170908 000016.XSHE buy
20170908 000016.XSHE sell
20170911 000016.XSHE sell
20170913 000016.XSHE buy
20170915 000001.XSHE buy
20170918 000001.XSHE buy
20170919 000001.XSHE buy
20170920 000016.XSHE buy
20170920 000016.XSHE sell
20170921 000016.XSHE sell
20170922 000001.XSHE buy
20170925 000016.XSHE buy
20170926 000001.XSHE buy
20170926 000016.XSHE buy
20170926 000016.XSHE sell
20170927 000001.XSHE buy
20170927 000016.XSHE buy
20170928 000001.XSHE buy
20171010 000001.XSHE buy
20171010 000016.XSHE buy
20171011 000001.XSHE buy
20171012 000001.XSHE buy
20171012 000016.XSHE buy
20171017 000001.XSHE buy
20171017 000016.XSHE buy
20171018 000001.XSHE buy
20171019 000001.XSHE buy
20171020 000016.XSHE buy
20171023 000001.XSHE buy
20171023 000016.XSHE buy
20171023 000016.XSHE sell
20171024 000001.XSHE buy
20171024 000016.XSHE buy
20171025 000001.XSHE buy
20171026 000001.XSHE buy
20171026 000016.XSHE buy
20171027 000016.XSHE buy
20171030 000001.XSHE buy
20171030 000016.XSHE buy
20171030 000016.XSHE sell
20171031 000001.XSHE buy
20171031 000016.XSHE buy
20171101 000016.XSHE buy
20171102 000016.XSHE sell
20171106 000001.XSHE buy
20171106 000016.XSHE buy
20171107 000016.XSHE buy
20171108 000001.XSHE buy
20171108 000016.XSHE buy
20171108 000016.XSHE sell
20171109 000001.XSHE buy
20171109 000016.XSHE buy
20171110 000001.XSHE buy
20171110 000016.XSHE buy
20171113 000001.XSHE buy
20171113 000016.XSHE buy
20171114 000001.XSHE buy
20171115 000001.XSHE buy
20171116 000001.XSHE buy
20171117 000001.XSHE buy
20171117 000016.XSHE buy
20171120 000001.XSHE buy
20171120 000016.XSHE buy
20171121 000001.XSHE buy
20171122 000001.XSHE buy
20171123 000001.XSHE buy
20171123 000016.XSHE buy
20171124 000001.XSHE buy
20171124 000016.XSHE buy
20171127 000016.XSHE buy
20171128 000016.XSHE buy
20171128 000016.XSHE sell
20171129 000001.XSHE buy
20171129 000016.XSHE buy
20171129 000016.XSHE sell
20171130 000001.XSHE buy
20171130 000016.XSHE buy
20171201 000001.XSHE buy
20171204 000001.XSHE buy
20171205 000001.XSHE buy
20171205 000016.XSHE buy
20171206 000001.XSHE buy
20171206 000016.XSHE buy
20171207 000001.XSHE buy
20171207 000016.XSHE buy
20171208 000001.XSHE buy
20171208 000016.XSHE buy
20171213 000001.XSHE buy
20171214 000001.XSHE buy
20171214 000016.XSHE buy
20171215 000001.XSHE buy
20171215 000016.XSHE buy
20171218 000001.XSHE buy
20171218 000016.XSHE buy
20171220 000001.XSHE buy
20171220 000016.XSHE buy
20171221 000001.XSHE buy
20171221 000016.XSHE buy
20171222 000001.XSHE buy
20171225 000016.XSHE buy
20171226 000016.XSHE buy
20171226 000016.XSHE sell
20171227 000016.XSHE buy
20171227 000016.XSHE sell
20171228 000001.XSHE buy
20171228 000016.XSHE buy
20171228 000016.XSHE sell
20171229 000001.XSHE buy
20180102 000016.XSHE buy
20180103 000016.XSHE buy
20180103 000016.XSHE sell
20180104 000001.XSHE buy
20180104 000016.XSHE buy
20180104 000016.XSHE sell
20180105 000001.XSHE buy
20180105 000016.XSHE buy
20180108 000001.XSHE buy
20180108 000016.XSHE buy
20180109 000001.XSHE buy
20180109 000016.XSHE buy
20180110 000016.XSHE buy
20180111 000001.XSHE buy
20180111 000016.XSHE buy
20180111 000016.XSHE sell
20180112 000001.XSHE buy
20180112 000016.XSHE buy
20180115 000001.XSHE buy
20180116 000001.XSHE buy
20180117 000001.XSHE buy
20180118 000001.XSHE buy
20180119 000001.XSHE buy
20180119 000016.XSHE buy
20180122 000001.XSHE buy
20180122 000016.XSHE buy
20180123 000001.XSHE buy
20180123 000016.XSHE buy
20180124 000001.XSHE buy
20180124 000016.XSHE buy
20180125 000016.XSHE buy
20180126 000001.XSHE buy
20180126 000016.XSHE sell
20180129 000001.XSHE buy
20180130 000001.XSHE buy
20180130 000016.XSHE buy
20180202 000016.XSHE buy
20180205 000016.XSHE buy
20180205 000016.XSHE sell
20180206 000016.XSHE buy
20180206 000016.XSHE sell
20180207 000001.XSHE buy
20180207 000016.XSHE buy
20180207 000016.XSHE sell
20180208 000001.XSHE buy
20180208 000016.XSHE buy
20180209 000001.XSHE buy
20180209 000016.XSHE buy
20180212 000001.XSHE buy
20180212 000016.XSHE buy
20180213 000001.XSHE buy
20180213 000016.XSHE buy
20180214 000001.XSHE buy
20180214 000016.XSHE buy
20180226 000016.XSHE buy
20180228 000001.XSHE buy
20180301 000001.XSHE buy
20180302 000001.XSHE buy
20180302 000016.XSHE buy
20180302 000016.XSHE sell
20180305 000001.XSHE buy
20180305 000016.XSHE buy
20180307 000016.XSHE buy
20180308 000016.XSHE buy
20180308 000016.XSHE sell
20180309 000016.XSHE buy
20180309 000016.XSHE sell
20180312 000016.XSHE buy
20180312 000016.XSHE sell
20180313 000001.XSHE buy
20180313 000016.XSHE buy
20180313 000016.XSHE sell
20180314 000001.XSHE buy
20180314 000016.XSHE buy
20180315 000001.XSHE buy
20180315 000016.XSHE buy
20180316 000001.XSHE buy
20180316 000016.XSHE buy
20180319 000016.XSHE buy
20180320 000016.XSHE buy
20180320 000016.XSHE sell
20180321 000016.XSHE buy
20180321 000016.XSHE sell
20180322 000016.XSHE buy
20180322 000016.XSHE sell
20180323 000001.XSHE buy
20180326 000001.XSHE buy
20180326 000016.XSHE buy
20180326 000016.XSHE sell
20180327 000001.XSHE buy
20180328 000001.XSHE buy
20180328 000016.XSHE buy
20180329 000001.XSHE buy
20180329 000016.XSHE buy
20180330 000001.XSHE buy
20180330 000016.XSHE buy
20180402 000001.XSHE buy
20180402 000016.XSHE buy
20180403 000001.XSHE buy
20180403 000016.XSHE buy
20180404 000016.XSHE buy
20180409 000016.XSHE sell
20180410 000001.XSHE buy
20180411 000001.XSHE buy
20180412 000001.XSHE buy
20180413 000001.XSHE buy
20180413 000016.XSHE buy
20180416 000016.XSHE buy
20180417 000001.XSHE buy
20180417 000016.XSHE buy
20180417 000016.XSHE sell
20180418 000016.XSHE buy
20180419 000001.XSHE buy
20180419 000016.XSHE buy
20180419 000016.XSHE sell
20180420 000016.XSHE buy
20180423 000016.XSHE buy
20180423 000016.XSHE sell
20180424 000001.XSHE buy
20180424 000016.XSHE buy
20180424 000016.XSHE sell
20180425 000001.XSHE buy
20180425 000016.XSHE buy
20180426 000016.XSHE buy
20180427 000001.XSHE buy
20180427 000016.XSHE buy
20180427 000016.XSHE sell
20180502 000001.XSHE buy
20180502 000016.XSHE buy
20180503 000001.XSHE buy
20180503 000016.XSHE buy
20180504 000001.XSHE buy
20180504 000016.XSHE buy
20180507 000001.XSHE buy
20180507 000016.XSHE buy
20180515 000001.XSHE buy
20180515 000016.XSHE buy
20180516 000016.XSHE buy
20180517 000001.XSHE buy
20180517 000016.XSHE buy
20180517 000016.XSHE sell
20180518 000016.XSHE buy
20180521 000016.XSHE buy
20180521 000016.XSHE sell
20180522 000001.XSHE buy
20180522 000016.XSHE buy
20180522 000016.XSHE sell
20180523 000001.XSHE buy
20180524 000001.XSHE buy
20180524 000016.XSHE buy
20180525 000001.XSHE buy
20180525 000016.XSHE buy
20180528 000001.XSHE buy
20180528 000016.XSHE buy
20180529 000001.XSHE buy
20180529 000016.XSHE buy
20180530 000001.XSHE buy
20180530 000016.XSHE buy
20180531 000001.XSHE buy
20180531 000016.XSHE buy
20180601 000001.XSHE buy
20180601 000016.XSHE buy
20180604 000001.XSHE buy
20180604 000016.XSHE buy
20180605 000001.XSHE buy
20180606 000001.XSHE buy
20180607 000016.XSHE buy
20180608 000016.XSHE buy
20180608 000016.XSHE sell
20180611 000001.XSHE buy
20180611 000016.XSHE buy
20180611 000016.XSHE sell
20180612 000001.XSHE buy
20180612 000016.XSHE buy
20180613 000001.XSHE buy
20180613 000016.XSHE buy
20180614 000016.XSHE buy
20180615 000016.XSHE buy
20180615 000016.XSHE sell
20180619 000016.XSHE buy
20180619 000016.XSHE sell
20180620 000001.XSHE buy
20180620 000016.XSHE buy
20180620 000016.XSHE sell
20180621 000001.XSHE buy
20180621 000016.XSHE buy
20180622 000001.XSHE buy
20180625 000001.XSHE buy
20180626 000001.XSHE buy
20180626 000016.XSHE buy
20180627 000001.XSHE buy
20180627 000016.XSHE buy
20180628 000001.XSHE buy
20180629 000001.XSHE buy
20180702 000001.XSHE buy
20180702 000016.XSHE buy
20180703 000001.XSHE buy
20180703 000016.XSHE buy
20180704 000001.XSHE buy
20180704 000016.XSHE buy
20180705 000001.XSHE buy
20180706 000001.XSHE buy
20180706 000016.XSHE buy
20180710 000001.XSHE buy
20180710 000016.XSHE buy
20180716 000016.XSHE buy
20180717 000001.XSHE buy
20180717 000016.XSHE buy
20180717 000016.XSHE sell
20180718 000001.XSHE buy
20180718 000016.XSHE buy
20180719 000001.XSHE buy
20180719 000016.XSHE buy
20180720 000016.XSHE buy
20180723 000001.XSHE buy
20180723 000016.XSHE buy
20180723 000016.XSHE sell
20180724 000001.XSHE buy
20180725 000001.XSHE buy
20180725 000016.XSHE buy
20180726 000001.XSHE buy
20180726 000016.XSHE buy
20180727 000001.XSHE buy
20180730 000001.XSHE buy
20180730 000016.XSHE buy
20180731 000001.XSHE buy
20180731 000016.XSHE buy
20180801 000016.XSHE buy
20180802 000001.XSHE buy
20180802 000016.XSHE buy
20180802 000016.XSHE sell
20180803 000001.XSHE buy
20180803 000016.XSHE buy
20180806 000001.XSHE buy
20180806 000016.XSHE buy
20180807 000016.XSHE buy
20180808 000016.XSHE buy
20180808 000016.XSHE sell
20180809 000016.XSHE buy
20180809 000016.XSHE sell
20180810 000001.XSHE buy
20180810 000016.XSHE sell
20180814 000001.XSHE buy
20180815 000001.XSHE buy
20180816 000001.XSHE buy
20180816 000016.XSHE buy
20180817 000001.XSHE buy
20180817 000016.XSHE buy
20180820 000016.XSHE buy
20180820 000016.XSHE sell
20180821 000001.XSHE buy
20180821 000016.XSHE buy
20180821 000016.XSHE sell
20180822 000001.XSHE buy
20180822 000016.XSHE buy
20180822 000016.XSHE sell
20180823 000001.XSHE buy
20180823 000016.XSHE buy
20180823 000016.XSHE sell
20180824 000001.XSHE buy
20180824 000016.XSHE buy
20180824 000016.XSHE sell
20180827 000001.XSHE buy
20180827 000016.XSHE sell
20180828 000001.XSHE buy
20180829 000001.XSHE buy
20180830 000001.XSHE buy
20180830 000016.XSHE buy
20180831 000001.XSHE buy
20180831 000016.XSHE sell
20180903 000001.XSHE buy
20180904 000001.XSHE buy
20180906 000016.XSHE buy
20180907 000001.XSHE buy
20180907 000016.XSHE buy
20180907 000016.XSHE sell
20180910 000001.XSHE buy
20180910 000016.XSHE buy
20180910 000016.XSHE sell
20180911 000001.XSHE buy
20180911 000016.XSHE buy
20180911 000016.XSHE sell
20180912 000001.XSHE buy
20180912 000016.XSHE buy
20180912 000016.XSHE sell
20180913 000016.XSHE buy
20180913 000016.XSHE sell
20180917 000001.XSHE buy
20180917 000016.XSHE buy
20180917 000016.XSHE sell
20180918 000016.XSHE buy
20180918 000016.XSHE sell
20180919 000001.XSHE buy
20180919 000016.XSHE buy
20180919 000016.XSHE sell
20180920 000001.XSHE buy
20180920 000016.XSHE buy
20180920 000016.XSHE sell
20180921 000001.XSHE buy
20180921 000016.XSHE buy
20180921 000016.XSHE sell
20180925 000001.XSHE buy
20180925 000016.XSHE buy
20180925 000016.XSHE sell
20180926 000001.XSHE buy
20180926 000016.XSHE buy
20180926 000016.XSHE sell
20180927 000001.XSHE buy
20180927 000016.XSHE sell
20180928 000001.XSHE buy
20181010 000016.XSHE buy
20181011 000001.XSHE buy
20181011 000016.XSHE buy
20181011 000016.XSHE sell
20181012 000001.XSHE buy
20181012 000016.XSHE buy
20181012 000016.XSHE sell
20181015 000001.XSHE buy
20181015 000016.XSHE buy
20181015 000016.XSHE sell
20181016 000016.XSHE buy
20181016 000016.XSHE sell
20181017 000001.XSHE buy
20181017 000016.XSHE buy
20181017 000016.XSHE sell
20181018 000016.XSHE buy
20181018 000016.XSHE sell
20181019 000016.XSHE buy
20181019 000016.XSHE sell
20181022 000001.XSHE buy
20181022 000016.XSHE sell
20181023 000001.XSHE buy
20181024 000001.XSHE buy
20181025 000001.XSHE buy
20181026 000001.XSHE buy
20181031 000016.XSHE buy
20181101 000016.XSHE buy
20181101 000016.XSHE sell
20181102 000016.XSHE buy
20181102 000016.XSHE sell
20181105 000016.XSHE buy
20181105 000016.XSHE sell
20181106 000016.XSHE buy
20181106 000016.XSHE sell
20181107 000001.XSHE buy
20181107 000016.XSHE buy
20181107 000016.XSHE sell
20181108 000016.XSHE sell
20181112 000001.XSHE buy
20181113 000001.XSHE buy
20181113 000016.XSHE buy
20181114 000001.XSHE buy
20181114 000016.XSHE buy
20181114 000016.XSHE sell
20181115 000016.XSHE buy
20181115 000016.XSHE sell
20181116 000016.XSHE buy
20181116 000016.XSHE sell
20181119 000016.XSHE buy
20181119 000016.XSHE sell
20181120 000016.XSHE sell
20181121 000001.XSHE buy
20181122 000001.XSHE buy
20181123 000001.XSHE buy
20181126 000001.XSHE buy
20181126 000016.XSHE buy
20181127 000001.XSHE buy
20181127 000016.XSHE buy
20181127 000016.XSHE sell
20181128 000001.XSHE buy
20181128 000016.XSHE sell
20181129 000001.XSHE buy
20181130 000016.XSHE buy
20181204 000001.XSHE buy
20181204 000016.XSHE buy
20181204 000016.XSHE sell
20181205 000016.XSHE buy
20181205 000016.XSHE sell
20181206 000001.XSHE buy
20181207 000001.XSHE buy
20181207 000016.XSHE buy
20181207 000016.XSHE sell
20181210 000001.XSHE buy
20181210 000016.XSHE buy
20181210 000016.XSHE sell
20181211 000001.XSHE buy
20181211 000016.XSHE buy
20181211 000016.XSHE sell
20181212 000001.XSHE buy
20181212 000016.XSHE buy
20181212 000016.XSHE sell
20181213 000016.XSHE sell
20181217 000016.XSHE buy
20181218 000016.XSHE buy
20181218 000016.XSHE sell
20181219 000001.XSHE buy
20181219 000016.XSHE buy
20181219 000016.XSHE sell
20181220 000001.XSHE buy
20181220 000016.XSHE buy
20181220 000016.XSHE sell
20181221 000001.XSHE buy
20181221 000016.XSHE buy
20181221 000016.XSHE sell
20181224 000001.XSHE buy
20181224 000016.XSHE buy
20181224 000016.XSHE sell
20181225 000001.XSHE buy
20181225 000016.XSHE buy
20181225 000016.XSHE sell
20181226 000001.XSHE buy
20181226 000016.XSHE buy
20181226 000016.XSHE sell
20181227 000001.XSHE buy
20181227 000016.XSHE buy
20181227 000016.XSHE sell
20181228 000001.XSHE buy
20181228 000016.XSHE buy
20181228 000016.XSHE sell
20190102 000001.XSHE buy
20190102 000016.XSHE buy
20190102 000016.XSHE sell
20190103 000001.XSHE buy
20190103 000016.XSHE buy
20190103 000016.XSHE sell
20190107 000001.XSHE buy
20190107 000016.XSHE buy
20190107 000016.XSHE sell
20190108 000001.XSHE buy
20190108 000016.XSHE buy
20190108 000016.XSHE sell
20190109 000001.XSHE buy
20190109 000016.XSHE buy
20190109 000016.XSHE sell
20190110 000001.XSHE buy
20190110 000016.XSHE buy
20190110 000016.XSHE sell
20190111 000001.XSHE buy
20190111 000016.XSHE buy
20190111 000016.XSHE sell
20190114 000001.XSHE buy
20190114 000016.XSHE sell
20190115 000001.XSHE buy
20190116 000001.XSHE buy
20190116 000016.XSHE buy
20190117 000001.XSHE buy
20190117 000016.XSHE buy
20190117 000016.XSHE sell
20190118 000001.XSHE buy
20190118 000016.XSHE buy
20190118 000016.XSHE sell
20190121 000001.XSHE buy
20190121 000016.XSHE buy
20190121 000016.XSHE sell
20190123 000016.XSHE buy
20190123 000016.XSHE sell
20190124 000001.XSHE buy
20190124 000016.XSHE buy
20190124 000016.XSHE sell
20190125 000001.XSHE buy
20190125 000016.XSHE buy
20190125 000016.XSHE sell
20190128 000001.XSHE buy
20190128 000016.XSHE buy
20190128 000016.XSHE sell
20190129 000001.XSHE buy
20190129 000016.XSHE buy
20190129 000016.XSHE sell
20190130 000001.XSHE buy
20190130 000016.XSHE buy
20190130 000016.XSHE sell
20190131 000001.XSHE buy
20190131 000016.XSHE buy
20190131 000016.XSHE sell
20190201 000001.XSHE buy
20190201 000016.XSHE sell
20190211 000001.XSHE buy
20190212 000001.XSHE buy
20190212 000016.XSHE buy
20190213 000001.XSHE buy
20190213 000016.XSHE buy
20190213 000016.XSHE sell
20190214 000001.XSHE buy
20190214 000016.XSHE buy
20190214 000016.XSHE sell
20190215 000016.XSHE buy
20190215 000016.XSHE sell
20190218 000016.XSHE buy
20190218 000016.XSHE sell
20190219 000001.XSHE buy
20190219 000016.XSHE buy
20190219 000016.XSHE sell
20190220 000001.XSHE buy
20190220 000016.XSHE buy
20190220 000016.XSHE sell
20190221 000001.XSHE buy
20190221 000016.XSHE sell
20190222 000001.XSHE buy
20190225 000001.XSHE buy
20190225 000016.XSHE buy
20190226 000001.XSHE buy
20190226 000016.XSHE buy
20190226 000016.XSHE sell
20190227 000001.XSHE buy
20190227 000016.XSHE buy
20190227 000016.XSHE sell
20190228 000001.XSHE buy
20190228 000016.XSHE buy
20190228 000016.XSHE sell
20190301 000001.XSHE buy
20190301 000016.XSHE buy
20190301 000016.XSHE sell
20190304 000001.XSHE buy
20190304 000016.XSHE buy
20190304 000016.XSHE sell
20190305 000001.XSHE buy
20190305 000016.XSHE buy
20190306 000001.XSHE buy
20190306 000016.XSHE buy
20190307 000016.XSHE buy
20190311 000001.XSHE buy
20190311 000016.XSHE sell
20190312 000001.XSHE buy
20190313 000001.XSHE buy
20190314 000001.XSHE buy
20190315 000016.XSHE buy
20190318 000001.XSHE buy
20190318 000016.XSHE buy
20190319 000001.XSHE buy
20190319 000016.XSHE buy
20190320 000001.XSHE buy
20190320 000016.XSHE buy
20190321 000016.XSHE buy
20190322 000016.XSHE buy
20190322 000016.XSHE sell
20190325 000001.XSHE buy
20190325 000016.XSHE sell
20190326 000001.XSHE buy
20190327 000016.XSHE buy
20190328 000016.XSHE buy
20190328 000016.XSHE sell
20190401 000001.XSHE buy
20190401 000016.XSHE buy
20190401 000016.XSHE sell
20190402 000001.XSHE buy
20190403 000001.XSHE buy
20190404 000001.XSHE buy
20190408 000001.XSHE buy
20190409 000001.XSHE buy
20190410 000001.XSHE buy
20190411 000016.XSHE buy
20190412 000016.XSHE buy
20190412 000016.XSHE sell
20190415 000016.XSHE buy
20190415 000016.XSHE sell
20190416 000001.XSHE buy
20190416 000016.XSHE buy
20190416 000016.XSHE sell
20190417 000001.XSHE buy
20190418 000001.XSHE buy
20190419 000001.XSHE buy
20190422 000016.XSHE buy
20190423 000016.XSHE buy
20190423 000016.XSHE sell
20190424 000016.XSHE buy
20190424 000016.XSHE sell
20190425 000016.XSHE buy
20190425 000016.XSHE sell
20190426 000001.XSHE buy
20190426 000016.XSHE buy
20190426 000016.XSHE sell
20190430 000016.XSHE buy
20190506 000001.XSHE buy
20190506 000016.XSHE buy
20190506 000016.XSHE sell
20190507 000001.XSHE buy
20190507 000016.XSHE buy
20190507 000016.XSHE sell
20190508 000001.XSHE buy
20190508 000016.XSHE buy
20190509 000001.XSHE buy
20190509 000016.XSHE buy
